Time,Channel A,Channel D
(ms),(V),(V)
,,
247.1712321,-0.02502747,406.9711
247.1762321,-0.02869003,406.9711
247.1812321,0.0421194,406.9711
247.1862321,-0.02136491,406.7269
247.1912321,0.2814064,406.9711
247.1962321,0.4651447,406.7269
247.2012321,-0.00732511,406.9711
247.2062321,-0.02869003,406.7269
247.2112321,0.0140398,406.7269
247.2162321,-0.00366256,406.9711
247.2212321,0.0140398,407.2763
247.2262321,-0.03540471,406.4217
247.2312321,0.03113173,406.7269
247.2362321,-0.03174216,406.7269
247.2412321,-0.03540471,406.7269
247.2462321,0.0421194,406.4217
247.2512321,0.00671469,406.7269
247.2562321,-0.04639238,406.7269
247.2612321,0.1550482,406.7269
247.2662321,0.169088,406.7269
247.2712321,-0.03540471,406.4217
247.2762321,-0.00366256,406.7269
247.2812321,0.01709193,406.7269
247.2862321,-0.04639238,406.4217
247.2912321,-0.02136491,406.9711
247.2962321,-0.08851178,407.2763
247.3012321,-0.01098767,406.9711
247.3062321,-0.03540471,406.9711
247.3112321,0.00305213,406.7269
247.3162321,0.01037724,406.9711
247.3212321,-0.05676962,407.2763
247.3262321,-0.4376755,406.9711
247.3312321,0.1196435,406.9711
247.3362321,0.03113173,406.7269
247.3412321,-0.02136491,406.9711
247.3462321,-0.05310707,407.2763
247.3512321,-0.1062141,406.9711
247.3562321,-0.1165914,407.5204
247.3612321,-0.1269686,407.2763
247.3662321,-0.09888902,407.2763
247.3712321,-0.1165914,407.2763
247.3762321,-0.09217434,406.9711
247.3812321,0.0280796,406.9711
247.3862321,-0.1483335,406.9711
247.3912321,-0.1269686,406.9711
247.3962321,-0.2044927,406.9711
247.4012321,-0.2154804,406.4217
247.4062321,0.00671469,406.7269
247.4112321,-0.1410084,406.9711
247.4162321,-0.1379563,406.9711
247.4212321,-0.1519961,406.4217
247.4262321,-0.1239165,406.9711
247.4312321,-0.1165914,406.9711
247.4362321,-0.1379563,406.9711
247.4412321,-0.144671,406.7269
247.4462321,-0.1269686,406.7269
247.4512321,-0.1342937,406.4217
247.4562321,-0.1098767,406.7269
247.4612321,-0.1025516,406.9711
247.4662321,0.4718593,406.7269
247.4712321,0.1233061,406.7269
247.4762321,-0.02869003,406.4217
247.4812321,-0.09217434,406.7269
247.4862321,-0.03540471,406.9711
247.4912321,-0.04944451,406.9711
247.4962321,-0.05676962,407.2763
247.5012321,0.00305213,407.2763
247.5062321,-0.03906727,407.2763
247.5112321,-0.04639238,406.7269
247.5162321,-0.01770236,407.2763
247.5212321,0.00671469,406.9711
247.5262321,-0.07080942,406.7269
247.5312321,0.01037724,406.7269
247.5362321,0.1263582,406.9711
247.5412321,0.00305213,406.7269
247.5462321,-0.01465023,407.2763
247.5512321,-0.04639238,407.2763
247.5562321,-0.04944451,407.2763
247.5612321,-0.04944451,407.2763
247.5662321,0.01709193,407.5204
247.5712321,0.03845684,407.2763
247.5762321,-0.00366256,407.2763
247.5812321,-0.04944451,407.2763
247.5862321,-0.04639238,407.2763
247.5912321,-0.05310707,406.9711
247.5962321,-0.05310707,407.2763
247.6012321,0.02075449,407.2763
247.6062321,-0.06348431,406.7269
247.6112321,-0.08118667,406.9711
247.6162321,-0.03174216,406.7269
247.6212321,-0.06714687,406.9711
247.6262321,-0.07447198,406.7269
247.6312321,-0.04639238,406.7269
247.6362321,-0.06348431,407.2763
247.6412321,-0.09522647,406.9711
247.6462321,-0.04639238,406.9711
247.6512321,-0.05676962,406.7269
247.6562321,-0.08851178,406.7269
247.6612321,-0.03174216,406.9711
247.6662321,0.1263582,407.2763
247.6712321,-0.03540471,407.5204
247.6762321,-0.05676962,406.7269
247.6812321,-0.06714687,407.2763
247.6862321,-0.04272982,407.2763
247.6912321,-0.06348431,406.9711
247.6962321,-0.06043218,406.9711
247.7012321,-0.1025516,406.9711
247.7062321,-0.09522647,406.7269
247.7112321,-0.04639238,406.9711
247.7162321,-0.07080942,407.2763
247.7212321,-0.09522647,406.9711
247.7262321,-0.09217434,406.9711
247.7312321,-0.06714687,406.9711
247.7362321,0.1971676,406.9711
247.7412321,-0.08851178,407.2763
247.7462321,-0.06348431,406.9711
247.7512321,-0.09217434,406.7269
247.7562321,0.0140398,406.9711
247.7612321,-0.05676962,406.9711
247.7662321,-0.1129288,407.2763
247.7712321,-0.06714687,406.9711
247.7762321,-0.05310707,406.7269
247.7812321,-0.04639238,406.9711
247.7862321,-0.09217434,407.2763
247.7912321,-0.04639238,406.7269
247.7962321,0,407.2763
247.8012321,-0.05676962,407.2763
247.8062321,0.00305213,406.9711
247.8112321,-0.05310707,407.2763
247.8162321,-0.06714687,406.7269
247.8212321,-0.02136491,406.9711
247.8262321,-0.00366256,407.2763
247.8312321,-0.00732511,406.9711
247.8362321,-0.02502747,406.7269
247.8412321,0,406.9711
247.8462321,-0.03906727,406.9711
247.8512321,-0.02502747,406.9711
247.8562321,0.01037724,406.4217
247.8612321,-0.02502747,406.9711
247.8662321,-0.01098767,406.7269
247.8712321,0.02075449,406.9711
247.8762321,0.03845684,406.7269
247.8812321,-0.04272982,406.7269
247.8862321,-0.01465023,406.7269
247.8912321,0.1513857,406.9711
247.8962321,-0.04944451,406.7269
247.9012321,-0.08851178,406.9711
247.9062321,-0.08484922,406.9711
247.9112321,-0.08484922,406.7269
247.9162321,-0.07447198,406.7269
247.9212321,-0.06348431,406.7269
247.9262321,-0.07080942,406.9711
247.9312321,-0.08118667,406.9711
247.9362321,-0.1098767,406.9711
247.9412321,-0.2612624,406.9711
247.9462321,-0.05676962,406.9711
247.9512321,-0.09888902,406.9711
247.9562321,-0.06348431,406.9711
247.9612321,-0.06348431,407.2763
247.9662321,-0.08484922,406.9711
247.9712321,-0.1410084,407.2763
247.9762321,-0.1269686,407.2763
247.9812321,-0.08484922,407.2763
247.9862321,-0.1342937,406.9711
247.9912321,-0.1306312,407.2763
247.9962321,-0.1306312,406.9711
248.0012321,-0.1165914,406.7269
248.0062321,-0.1306312,406.7269
248.0112321,-0.3070443,406.4217
248.0162321,-0.08484922,407.5204
248.0212321,-0.1165914,407.2763
248.0262321,-0.1410084,407.2763
248.0312321,-0.01770236,407.2763
248.0362321,-0.144671,406.9711
248.0412321,-0.1165914,407.2763
248.0462321,-0.1410084,406.9711
248.0512321,-0.09888902,407.2763
248.0562321,-0.09522647,406.9711
248.0612321,-0.08118667,406.7269
248.0662321,-0.05676962,406.9711
248.0712321,-0.1342937,407.2763
248.0762321,-0.1129288,406.9711
248.0812321,0.1440606,407.2763
248.0862321,-0.07080942,406.7269
248.0912321,-0.1062141,406.9711
248.0962321,-0.07813454,406.7269
248.1012321,-0.07813454,406.9711
248.1062321,-0.08851178,406.4217
248.1112321,-0.05310707,406.9711
248.1162321,-0.08118667,406.7269
248.1212321,-0.08484922,406.9711
248.1262321,-0.04639238,406.9711
248.1312321,-0.06348431,406.9711
248.1362321,-0.05310707,406.7269
248.1412321,-0.04272982,406.4217
248.1462321,-0.00366256,406.9711
248.1512321,-0.08484922,406.7269
248.1562321,-0.03174216,407.2763
248.1612321,-0.07813454,407.2763
248.1662321,-0.09522647,407.2763
248.1712321,-0.06714687,406.9711
248.1762321,0.0842388,407.2763
248.1812321,-0.07447198,406.9711
248.1862321,-0.06714687,406.9711
248.1912321,-0.03174216,407.2763
248.1962321,-0.01465023,406.9711
248.2012321,-0.08484922,406.9711
248.2062321,-0.07813454,406.7269
248.2112321,-0.5219143,406.9711
248.2162321,-0.03540471,406.9711
248.2212321,-0.06348431,406.7269
248.2262321,-0.07080942,406.9711
248.2312321,-0.05676962,406.7269
248.2362321,-0.08851178,406.7269
248.2412321,-0.1269686,407.2763
248.2462321,-0.09888902,406.7269
248.2512321,-0.07080942,406.9711
248.2562321,-0.04639238,407.2763
248.2612321,-0.1025516,406.9711
248.2662321,-0.07813454,406.9711
248.2712321,-0.07447198,406.9711
248.2762321,-0.07447198,406.7269
248.2812321,-0.00366256,406.9711
248.2862321,-0.04944451,406.7269
248.2912321,-0.04272982,406.7269
248.2962321,-0.00366256,406.9711
248.3012321,0.0140398,406.9711
248.3062321,-0.00366256,406.7269
248.3112321,-0.1623733,407.2763
248.3162321,-0.03540471,406.7269
248.3212321,-0.01465023,406.7269
248.3262321,-0.05676962,407.2763
248.3312321,-0.04272982,406.9711
248.3362321,0,407.5204
248.3412321,-0.00366256,407.5204
248.3462321,-0.07080942,407.5204
248.3512321,0.2215847,407.2763
248.3562321,-0.06043218,406.9711
248.3612321,-0.01465023,407.2763
248.3662321,0.00305213,407.2763
248.3712321,-0.03540471,407.2763
248.3762321,-0.02136491,407.5204
248.3812321,0.1831278,407.2763
248.3862321,0.01037724,407.2763
248.3912321,-0.04272982,407.2763
248.3962321,0,406.9711
248.4012321,-0.02502747,406.9711
248.4062321,-0.02869003,406.9711
248.4112321,-0.01770236,406.9711
248.4162321,-0.01465023,406.7269
248.4212321,0.01037724,406.9711
248.4262321,-0.04272982,407.2763
248.4312321,-0.06043218,406.7269
248.4362321,-0.01465023,406.7269
248.4412321,-0.04639238,407.2763
248.4462321,-0.01098767,407.2763
248.4512321,0.1092663,406.9711
248.4562321,-0.1129288,407.2763
248.4612321,-0.03540471,406.9711
248.4662321,-0.09888902,406.9711
248.4712321,-0.08851178,406.9711
248.4762321,-0.07447198,406.9711
248.4812321,-0.08118667,407.2763
248.4862321,-0.00366256,407.2763
248.4912321,-0.02502747,406.7269
248.4962321,-0.03174216,406.9711
248.5012321,-0.07080942,406.9711
248.5062321,-0.05310707,406.9711
248.5112321,-0.02869003,406.9711
248.5162321,-0.08118667,406.9711
248.5212321,0.0842388,406.9711
248.5262321,-0.03906727,406.7269
248.5312321,-0.03174216,406.9711
248.5362321,-0.05310707,407.2763
248.5412321,0.0421194,406.7269
248.5462321,-0.04639238,406.9711
248.5512321,-0.04944451,406.4217
248.5562321,-0.6525455,406.7269
248.5612321,0.00305213,406.9711
248.5662321,-0.05310707,406.7269
248.5712321,-0.08851178,406.4217
248.5762321,-0.01465023,406.4217
248.5812321,-0.1062141,406.7269
248.5862321,-0.05310707,406.7269
248.5912321,0.01037724,406.9711
248.5962321,-0.02869003,406.9711
248.6012321,-0.08851178,406.4217
248.6062321,-0.03174216,406.7269
248.6112321,-0.05310707,406.7269
248.6162321,-0.07447198,406.4217
248.6212321,-0.04272982,406.4217
248.6262321,-0.00366256,406.1775
248.6312321,-0.03906727,406.4217
248.6362321,-0.03906727,406.7269
248.6412321,-0.08851178,406.9711
248.6462321,-0.04272982,406.7269
248.6512321,-0.04944451,406.4217
248.6562321,0.2783543,406.9711
248.6612321,-0.04639238,406.9711
248.6662321,-0.08484922,406.9711
248.6712321,-0.07813454,407.2763
248.6762321,-0.1062141,407.2763
248.6812321,-0.06348431,407.2763
248.6862321,-0.04944451,406.7269
248.6912321,0.00305213,406.9711
248.6962321,-0.07447198,407.2763
248.7012321,-0.07447198,406.7269
248.7062321,-0.04944451,406.9711
248.7112321,-0.1165914,406.9711
248.7162321,-0.07080942,406.4217
248.7212321,-0.06714687,406.4217
248.7262321,-0.08118667,406.7269
248.7312321,0.7612013,406.9711
248.7362321,-0.07447198,406.7269
248.7412321,-0.1342937,406.4217
248.7462321,-0.1062141,406.4217
248.7512321,-0.1062141,406.9711
248.7562321,-0.4022708,406.7269
248.7612321,-0.01465023,406.7269
248.7662321,-0.1129288,406.7269
248.7712321,-0.1239165,406.7269
248.7762321,-0.1239165,406.4217
248.7812321,-0.04639238,406.4217
248.7862321,-0.1129288,406.7269
248.7912321,-0.09217434,406.7269
248.7962321,-0.09217434,406.9711
248.8012321,0.1263582,407.2763
248.8062321,-0.08484922,407.2763
248.8112321,-0.144671,407.2763
248.8162321,-0.07447198,406.9711
248.8212321,-0.1660359,406.9711
248.8262321,-0.3595409,407.2763
248.8312321,-0.06043218,407.2763
248.8362321,-0.1239165,407.2763
248.8412321,-0.1342937,406.7269
248.8462321,-0.08118667,407.5204
248.8512321,-0.06348431,406.9711
248.8562321,-0.1800757,407.2763
248.8612321,-0.144671,406.9711
248.8662321,-0.1202539,407.2763
248.8712321,-0.09217434,406.9711
248.8762321,-0.07447198,406.9711
248.8812321,-0.1269686,406.9711
248.8862321,-0.09888902,407.2763
248.8912321,-0.1342937,407.2763
248.8962321,0.1617629,406.9711
248.9012321,-0.1239165,406.7269
248.9062321,-0.00732511,407.2763
248.9112321,-0.09217434,407.5204
248.9162321,-0.1098767,407.2763
248.9212321,-0.1342937,407.8257
248.9262321,-0.1165914,407.2763
248.9312321,-0.1306312,407.5204
248.9362321,-0.1239165,407.2763
248.9412321,0,407.2763
248.9462321,-0.09217434,407.2763
248.9512321,-0.1129288,407.2763
248.9562321,-0.1410084,406.9711
248.9612321,-0.1202539,407.2763
248.9662321,0.04578196,407.2763
248.9712321,-0.09522647,406.7269
248.9762321,-0.1239165,407.2763
248.9812321,-0.1269686,406.7269
248.9862321,-0.1556586,406.9711
248.9912321,-0.09522647,406.9711
248.9962321,-0.1556586,407.2763
249.0012321,-0.1660359,406.7269
249.0062321,-0.1764131,406.4217
249.0112321,-0.04944451,406.9711
249.0162321,-0.02136491,406.9711
249.0212321,-0.08851178,406.9711
249.0262321,-0.06043218,406.7269
249.0312321,-0.1660359,406.9711
249.0362321,-0.06348431,406.9711
249.0412321,-0.1306312,407.2763
249.0462321,-0.1696984,406.9711
249.0512321,-0.1239165,406.7269
249.0562321,-0.1062141,406.7269
249.0612321,-0.1410084,406.9711
249.0662321,-0.09522647,406.7269
249.0712321,-0.1129288,406.9711
249.0762321,0.9339519,406.4217
249.0812321,-0.08118667,406.9711
249.0862321,-0.09888902,406.7269
249.0912321,-0.08484922,406.4217
249.0962321,-0.1342937,406.4217
249.1012321,-0.5255768,406.7269
249.1062321,-0.03174216,406.1775
249.1112321,-0.08484922,406.4217
249.1162321,-0.01770236,406.9711
249.1212321,-0.09217434,407.2763
249.1262321,-0.1519961,406.9711
249.1312321,-0.1379563,407.2763
249.1362321,-0.04639238,407.2763
249.1412321,-0.1098767,406.7269
249.1462321,0.1336833,406.7269
249.1512321,-0.1239165,406.7269
249.1562321,-0.1239165,406.7269
249.1612321,-0.1062141,406.7269
249.1662321,-0.1202539,406.7269
249.1712321,-0.197778,406.9711
249.1762321,-0.1202539,406.9711
249.1812321,-0.1342937,406.7269
249.1862321,-0.1165914,406.9711
249.1912321,-0.1306312,406.7269
249.1962321,-0.08851178,406.9711
249.2012321,-0.1379563,406.9711
249.2062321,-0.1410084,406.9711
249.2112321,-0.1660359,407.2763
249.2162321,-0.08484922,406.4217
249.2212321,-0.1660359,406.7269
249.2262321,-0.1904529,406.7269
249.2312321,-0.1410084,406.9711
249.2362321,0.01709193,406.9711
249.2412321,-0.1269686,406.9711
249.2462321,-0.2081553,407.5204
249.2512321,-0.1410084,407.5204
249.2562321,-0.1342937,407.2763
249.2612321,-0.1239165,407.5204
249.2662321,-0.1098767,406.9711
249.2712321,-0.1483335,407.2763
249.2762321,-0.1410084,407.2763
249.2812321,-0.09522647,407.2763
249.2862321,-0.144671,406.9711
249.2912321,0.2814064,407.2763
249.2962321,-0.1239165,407.2763
249.3012321,-0.02136491,406.9711
249.3062321,-0.06348431,406.9711
249.3112321,-0.1379563,406.9711
249.3162321,-0.1342937,406.9711
249.3212321,-0.1660359,406.9711
249.3262321,-0.08484922,406.9711
249.3312321,-0.144671,406.9711
249.3362321,-0.1556586,406.7269
249.3412321,-0.1202539,406.9711
249.3462321,-0.144671,406.7269
249.3512321,-0.1556586,406.9711
249.3562321,-0.1239165,406.9711
249.3612321,0.070199,407.2763
249.3662321,-0.1342937,406.7269
249.3712321,-0.8393359,406.7269
249.3762321,-0.1098767,406.4217
249.3812321,-0.1556586,406.7269
249.3862321,-0.1410084,406.7269
249.3912321,-0.1269686,406.7269
249.3962321,-0.1098767,406.9711
249.4012321,-0.1587108,406.9711
249.4062321,-0.144671,406.9711
249.4112321,-0.1098767,407.2763
249.4162321,-0.1098767,407.2763
249.4212321,-0.1306312,407.2763
249.4262321,-0.03906727,406.9711
249.4312321,-0.09888902,406.9711
249.4362321,-0.144671,406.9711
249.4412321,0.1092663,406.7269
249.4462321,-0.07080942,406.9711
249.4512321,-0.1129288,406.9711
249.4562321,-0.1129288,406.9711
249.4612321,-0.1306312,406.9711
249.4662321,-0.1660359,406.7269
249.4712321,-0.1025516,406.7269
249.4762321,-0.1696984,406.7269
249.4812321,-0.1379563,406.4217
249.4862321,-0.1098767,407.2763
249.4912321,-0.1165914,407.2763
249.4962321,0.7257966,407.2763
249.5012321,-0.08484922,406.9711
249.5062321,-0.1379563,407.2763
249.5112321,0.06653644,406.9711
249.5162321,-0.04639238,407.2763
249.5212321,-0.1306312,407.5204
249.5262321,-0.1239165,406.9711
249.5312321,-0.1556586,406.9711
249.5362321,-0.1696984,407.2763
249.5412321,-0.1904529,407.2763
249.5462321,-0.1379563,406.9711
249.5512321,-0.1239165,406.7269
249.5562321,-0.1483335,406.9711
249.5612321,-0.1519961,406.9711
249.5662321,0.285069,406.9711
249.5712321,-0.1306312,406.9711
249.5762321,-0.1587108,406.7269
249.5812321,-0.04272982,406.9711
249.5862321,-0.1519961,406.9711
249.5912321,-0.1098767,406.7269
249.5962321,-0.1379563,406.9711
249.6012321,-0.1202539,406.7269
249.6062321,-0.1342937,406.7269
249.6112321,-0.06043218,406.9711
249.6162321,-0.07813454,406.9711
249.6212321,-0.1239165,406.7269
249.6262321,-0.1129288,406.7269
249.6312321,-0.06714687,406.7269
249.6362321,-0.04944451,406.4217
249.6412321,-0.1837382,406.9711
249.6462321,-0.06348431,406.9711
249.6512321,-0.03540471,406.7269
249.6562321,-0.1483335,406.4217
249.6612321,-0.1062141,406.7269
249.6662321,-0.1483335,406.7269
249.6712321,-0.1306312,406.9711
249.6762321,-0.09217434,406.4217
249.6812321,-0.1025516,406.1775
249.6862321,-0.1239165,406.4217
249.6912321,-0.1239165,406.7269
249.6962321,-0.07813454,406.4217
249.7012321,-0.1165914,406.4217
249.7062321,-0.00366256,406.7269
249.7112321,-0.08484922,406.7269
249.7162321,0.115981,406.9711
249.7212321,-0.05310707,406.9711
249.7262321,-0.342449,407.2763
249.7312321,-0.313759,406.9711
249.7362321,-0.1098767,406.9711
249.7412321,-0.07813454,406.4217
249.7462321,-0.09522647,406.7269
249.7512321,-0.1165914,406.9711
249.7562321,-0.08484922,406.9711
249.7612321,-0.144671,407.2763
249.7662321,-0.09888902,407.2763
249.7712321,-0.06348431,406.9711
249.7762321,0,407.2763
249.7812321,-0.2966671,406.9711
249.7862321,-0.04944451,406.9711
249.7912321,-0.09217434,406.9711
249.7962321,-0.1098767,406.9711
249.8012321,-0.1342937,406.9711
249.8062321,-0.09217434,406.7269
249.8112321,0.1440606,406.9711
249.8162321,-0.1025516,406.7269
249.8212321,-0.08118667,407.5204
249.8262321,-0.1837382,406.7269
249.8312321,-0.1062141,406.9711
249.8362321,-0.01098767,406.9711
249.8412321,-0.06714687,406.7269
249.8462321,0.2325723,406.7269
249.8512321,0.2960566,406.9711
249.8562321,-0.05676962,406.9711
249.8612321,-0.1306312,407.2763
249.8662321,-0.1025516,406.4217
249.8712321,-0.1306312,407.2763
249.8762321,-0.06348431,406.9711
249.8812321,-0.1129288,406.9711
249.8862321,-0.09888902,406.7269
249.8912321,-0.07813454,406.9711
249.8962321,-0.08851178,406.9711
249.9012321,-0.05310707,406.9711
249.9062321,-0.07080942,406.4217
249.9112321,-0.01465023,406.4217
249.9162321,0.04578196,406.7269
249.9212321,0.285069,406.7269
249.9262321,-0.1025516,406.7269
249.9312321,-0.05676962,406.9711
249.9362321,-0.03174216,406.7269
249.9412321,-0.08118667,406.9711
249.9462321,-0.1129288,406.7269
249.9512321,-0.07080942,406.9711
249.9562321,-0.1129288,406.7269
249.9612321,-0.1098767,406.7269
249.9662321,-0.05676962,406.4217
249.9712321,-0.08118667,406.4217
249.9762321,-0.07813454,406.1775
249.9812321,0.0561592,406.7269
249.9862321,-0.02869003,406.7269
249.9912321,0.09461604,406.4217
249.9962321,-0.01770236,406.4217
250.0012321,-0.09522647,407.2763
250.0062321,-0.06043218,406.9711
250.0112321,-0.06348431,406.7269
250.0162321,-0.03540471,406.7269
250.0212321,-0.03906727,406.9711
250.0262321,-0.09522647,406.9711
250.0312321,-0.05310707,406.9711
250.0362321,-0.06348431,406.7269
250.0412321,-0.03906727,406.9711
250.0462321,-0.1556586,406.9711
250.0512321,-0.07813454,406.9711
250.0562321,-0.03906727,407.2763
250.0612321,0.00671469,406.7269
250.0662321,-0.06043218,406.9711
250.0712321,-0.1556586,406.9711
250.0762321,-0.1129288,406.7269
250.0812321,-0.1410084,406.9711
250.0862321,-0.1764131,406.9711
250.0912321,-0.1062141,407.2763
250.0962321,-0.1165914,407.2763
250.1012321,-0.1306312,406.7269
250.1062321,-0.144671,406.9711
250.1112321,-0.09888902,406.9711
250.1162321,-0.1483335,406.9711
250.1212321,0.7221341,406.7269
250.1262321,-0.3668661,406.9711
250.1312321,-0.02136491,406.7269
250.1362321,-0.1874008,407.2763
250.1412321,-0.1129288,407.2763
250.1462321,-0.1379563,407.2763
250.1512321,-0.1165914,407.5204
250.1562321,-0.1239165,406.9711
250.1612321,-0.08851178,407.2763
250.1662321,-0.1129288,407.2763
250.1712321,-0.144671,406.9711
250.1762321,-0.09888902,406.9711
250.1812321,-0.1165914,406.9711
250.1862321,-0.07447198,406.9711
250.1912321,0.3027713,406.9711
250.1962321,0.070199,406.9711
250.2012321,-0.05676962,406.9711
250.2062321,-0.197778,406.9711
250.2112321,-0.01465023,406.7269
250.2162321,-0.03906727,406.9711
250.2212321,-0.1696984,406.7269
250.226232,0.02075449,406.7269
250.231232,-0.05676962,406.7269
250.236232,-0.02869003,406.7269
250.241232,-0.03174216,406.9711
250.246232,-0.06714687,406.9711
250.251232,-0.04639238,406.7269
250.256232,-0.02869003,406.7269
250.261232,0.1654255,407.2763
250.266232,0.1654255,406.9711
250.271232,0.00671469,406.9711
250.276232,-0.1556586,407.2763
250.281232,-0.04944451,406.7269
250.286232,-0.01465023,406.9711
250.291232,-0.06348431,406.7269
250.296232,-0.03174216,406.7269
250.301232,-0.08118667,406.9711
250.306232,-0.03906727,407.2763
250.311232,-0.1062141,406.9711
250.316232,0.00671469,406.9711
250.321232,-0.2575998,407.5204
250.326232,-0.07447198,406.9711
250.331232,0.1336833,407.2763
250.336232,-0.07080942,406.9711
250.341232,0.02441704,407.2763
250.346232,-0.07447198,406.9711
250.351232,-0.06043218,406.4217
250.356232,-0.02869003,407.2763
250.361232,-0.06348431,406.9711
250.366232,-0.1239165,406.9711
250.371232,-0.1025516,406.9711
250.376232,-0.07813454,407.2763
250.381232,-0.04639238,406.9711
250.386232,-0.05676962,406.9711
250.391232,0.5811256,406.7269
250.396232,-0.03906727,406.9711
250.401232,-0.05310707,406.9711
250.406232,-0.03906727,406.9711
250.411232,0.07386155,406.9711
250.416232,-0.02869003,406.9711
250.421232,-0.01465023,406.9711
250.426232,-0.04639238,407.2763
250.431232,-0.04639238,406.9711
250.436232,-0.07813454,407.2763
250.441232,-0.1800757,407.2763
250.446232,-0.03540471,407.2763
250.451232,-0.02136491,407.2763
250.456232,-0.05310707,407.2763
250.461232,0.1477231,406.9711
250.466232,-0.03174216,406.9711
250.471232,-0.09522647,406.9711
250.476232,0.2466121,407.2763
250.481232,0.00305213,406.9711
250.486232,-0.03174216,406.9711
250.491232,-0.06043218,407.2763
250.496232,-0.07447198,407.2763
250.501232,-0.1129288,406.9711
250.506232,-0.03540471,406.7269
250.511232,-0.01465023,406.7269
250.516232,-0.01770236,406.7269
250.521232,-0.03540471,406.4217
250.526232,-0.07813454,406.4217
250.531232,0.02075449,406.7269
250.536232,-0.08118667,406.7269
250.541232,-0.04639238,407.2763
250.546232,-0.01770236,407.5204
250.551232,-0.00366256,406.9711
250.556232,-0.05310707,406.9711
250.561232,-0.02136491,406.9711
250.566232,-0.1062141,407.2763
250.571232,-0.02136491,406.9711
250.576232,-0.07447198,406.9711
250.581232,-0.01465023,406.7269
250.586232,-0.07080942,406.9711
250.591232,-0.04944451,407.2763
250.596232,-0.08118667,407.2763
250.601232,0.02075449,407.2763
250.606232,-0.02502747,407.2763
250.611232,-0.04944451,407.2763
250.616232,0.2008302,407.2763
250.621232,-0.05676962,407.5204
250.626232,-0.07447198,406.9711
250.631232,-0.07080942,407.2763
250.636232,-0.05310707,406.9711
250.641232,-0.04944451,406.9711
250.646232,-0.05310707,407.2763
250.651232,-0.05676962,406.9711
250.656232,-0.07080942,406.9711
250.661232,-0.06043218,406.9711
250.666232,-0.06714687,406.7269
250.671232,-0.03906727,406.9711
250.676232,-0.02869003,406.7269
250.681232,-0.05676962,406.4217
250.686232,0.08790135,406.7269
250.691232,-0.06043218,406.7269
250.696232,-0.08118667,406.7269
250.701232,-0.02136491,406.4217
250.706232,-0.05676962,406.9711
250.711232,-0.06348431,407.2763
250.716232,-0.08851178,407.2763
250.721232,-0.08484922,406.9711
250.726232,-0.09888902,406.7269
250.731232,-0.06714687,406.9711
250.736232,0.2289098,406.7269
250.741232,-0.1025516,406.9711
250.746232,-0.01465023,406.9711
250.751232,-0.07080942,407.2763
250.756232,-0.01770236,407.2763
250.761232,-0.06348431,406.9711
250.766232,-0.06714687,407.2763
250.771232,-0.08484922,406.9711
250.776232,-0.08118667,407.5204
250.781232,-0.08851178,407.2763
250.786232,-0.08118667,407.2763
250.791232,-0.1062141,407.2763
250.796232,-0.08484922,406.9711
250.801232,-0.07080942,406.9711
250.806232,0.03845684,406.9711
250.811232,-0.06714687,407.2763
250.816232,-0.1239165,406.9711
250.821232,0.06287389,406.4217
250.826232,-0.1342937,406.9711
250.831232,-0.09888902,407.2763
250.836232,-0.06714687,406.7269
250.841232,-0.1342937,406.9711
250.846232,-0.09888902,406.9711
250.851232,-0.1269686,406.9711
250.856232,-0.144671,406.7269
250.861232,-0.07447198,406.9711
250.866232,-0.1379563,407.2763
250.871232,-0.09522647,407.2763
250.876232,-0.02136491,407.8257
250.881232,-0.1025516,407.2763
250.886232,-0.1342937,407.5204
250.891232,-0.144671,407.5204
250.896232,-0.3247467,407.8257
250.901232,-0.07080942,407.2763
250.906232,-0.1269686,407.2763
250.911232,-0.09888902,407.5204
250.916232,-0.1660359,407.2763
250.921232,-0.1062141,407.5204
250.926232,-0.09888902,407.2763
250.931232,-0.07447198,407.2763
250.936232,-0.289342,407.5204
250.941232,-0.07080942,407.2763
250.946232,-0.1379563,406.9711
250.951232,-0.1519961,407.2763
250.956232,-0.08118667,406.9711
250.961232,-0.1165914,407.2763
250.966232,-0.00366256,407.5204
250.971232,-0.1165914,406.9711
250.976232,-0.06714687,406.9711
250.981232,-0.1129288,406.9711
250.986232,-0.08484922,407.2763
250.991232,-0.09217434,407.2763
250.996232,-0.09888902,406.9711
251.001232,-0.1129288,406.7269
251.006232,0.04578196,406.7269
251.011232,-0.1098767,406.9711
251.016232,-0.07813454,406.7269
251.021232,-0.06714687,406.9711
251.026232,-0.04272982,407.2763
251.031232,-0.1556586,406.9711
251.036232,0.1233061,406.9711
251.041232,-0.06043218,406.7269
251.046232,-0.08484922,406.9711
251.051232,-0.08851178,406.7269
251.056232,-0.04944451,406.7269
251.061232,-0.03906727,406.7269
251.066232,-0.09217434,406.4217
251.071232,-0.06043218,406.7269
251.076232,0.01709193,406.4217
251.081232,-0.07447198,406.7269
251.086232,-0.01098767,407.2763
251.091232,-0.05676962,406.7269
251.096232,-0.07447198,406.4217
251.101232,-0.03540471,406.7269
251.106232,0.05249664,406.7269
251.111232,-0.08484922,406.9711
251.116232,-0.02502747,406.7269
251.121232,0.00671469,406.4217
251.126232,-0.02136491,406.4217
251.131232,-0.05310707,406.7269
251.136232,-0.07813454,406.7269
251.141232,-0.09888902,406.4217
